Avancement;Indice Position;Profondeur 1;Profondeur 2;Profondeur 3;Profondeur 4;Profondeur 5;Profondeur 6;Profondeur 7;Profondeur 8
47;100;-6;-42;-8;-45;-7;-45;-10;0
47;100;0;-29;0;-32;0;-35;-2;0
47;100;-3;-21;6;-17;9;-20;0;-43
47;100;2;-27;-1;-32;-2;-35;-3;0
47;100;4;-31;1;-30;-1;-33;0;-39
48;100;5;42;16;51;18;51;-1;0
48;100;8;44;11;44;40;45;18;6
48;100;-3;21;-13;20;-14;21;0;32
48;100;0;31;-5;0;0;0;0;54
48;100;0;24;-3;27;-10;23;-1;0
48;100;-22;13;-25;11;-27;0;0;0
48;100;-2;16;-13;18;-7;25;-12;31
48;100;4;42;5;39;2;42;8;22
48;100;-33;0;-37;-6;-41;-8;-43;46
48;100;2;29;-10;23;-7;23;-7;2
48;100;1;37;2;40;0;0;0;0
48;100;-23;17;-29;8;-33;36;0;24
48;100;4;22;0;30;2;28;1;25
48;100;14;49;12;52;8;51;0;0
48;100;4;30;3;32;2;34;10;52
48;100;-8;7;-15;3;-18;0;0;0
48;100;2;37;3;35;4;1;0;35
48;100;-16;11;-24;11;-29;0;-21;0
48;100;14;55;23;61;21;37;4;2
48;100;1;42;0;41;0;41;0;0
48;100;-13;30;-8;34;-6;38;1;40
48;100;-7;19;-9;26;-9;31;-4;36
48;100;-10;13;-19;18;-15;20;-17;20
48;100;20;53;34;0;0;0;0;0
48;100;-4;28;-1;35;66;0;0;0
48;100;-14;15;-16;15;-20;12;7;40
48;100;-25;5;-28;8;-27;6;-21;47
48;100;4;42;15;50;25;57;62;0
48;100;-20;17;-17;24;-14;21;-31;15
48;100;-2;32;1;35;1;0;0;0
48;100;-2;33;-9;28;0;0;0;0
48;100;-18;25;-18;23;-11;26;-18;0
48;100;-8;34;-5;36;-2;39;0;-2
48;100;-20;16;-19;15;-23;15;0;0
48;100;5;36;2;43;47;0;0;0
48;100;-16;15;-12;22;-12;26;48;0
48;100;-17;11;-21;11;-20;14;-25;15
48;100;5;35;1;34;-1;37;-12;36
48;100;-11;25;-7;29;-8;30;-3;29
48;100;14;42;15;44;0;0;0;0
48;100;-32;2;-39;-5;13;-10;0;0
48;100;8;42;9;44;11;49;-51;0
48;100;-4;36;-2;37;0;0;0;0
48;100;-32;-4;-41;-9;-4;48;14;-24
48;100;22;50;17;51;16;48;1;52
48;100;17;29;9;25;5;29;15;-42
48;100;-26;11;-24;17;0;0;0;0
48;100;1;34;40;37;-25;13;-25;51
48;100;7;43;4;38;2;36;0;0
48;100;9;46;18;52;27;0;0;0
48;100;6;36;3;38;9;58;60;28
48;100;9;41;15;49;17;43;20;55
48;100;-15;13;-22;9;-23;7;9;63
48;100;-1;20;-6;25;-6;27;0;8
48;100;-4;20;-10;17;-12;13;0;0
48;100;-18;14;-24;10;-28;3;0;0
48;100;-16;3;-23;5;-25;5;-2;2
48;100;-23;0;-21;4;0;0;0;0
48;100;6;34;8;40;9;0;0;8
48;100;-21;2;-23;3;-24;47;14;32
48;100;3;40;7;37;6;0;0;0
48;100;8;46;12;52;13;0;0;6
48;100;8;49;49;49;50;35;2;54
48;100;-1;20;-13;23;-10;24;-10;54
48;100;3;30;1;0;0;0;0;0
48;100;-18;20;-13;27;-1;31;-11;27
48;100;23;54;21;59;23;63;1;29
48;100;-24;15;-23;23;-15;23;0;36
48;100;-15;16;-15;19;-10;24;-14;0
48;100;-11;24;-8;27;-9;30;0;33
48;100;-22;16;-18;16;-18;15;-21;23
48;100;-18;18;-13;22;-12;23;-16;17
48;100;-7;28;0;37;0;0;0;0
48;100;-17;4;-25;-1;1;0;0;0
48;100;0;35;9;40;18;46;0;0
48;100;-5;37;1;38;-1;37;5;0
48;100;-10;29;-3;32;-3;38;0;0
48;100;6;38;6;49;13;50;-3;58
48;100;18;52;49;60;54;65;0;0
48;100;-13;15;-23;12;-25;11;-26;0
48;100;-10;16;-13;21;-6;0;0;37
48;100;-8;33;-5;36;0;0;0;0
48;100;-1;27;0;0;0;0;0;0
48;100;-3;35;1;30;-2;40;-2;8
48;100;-11;11;-15;14;-15;16;-2;48
48;100;13;35;11;36;16;40;0;0
48;100;-7;24;-5;29;-10;28;-13;40
48;100;-16;4;-22;1;-25;0;0;17
48;100;-8;26;-8;27;-7;28;0;0
48;100;17;55;14;56;14;60;-5;27
48;100;5;29;7;29;7;32;7;0
48;100;-26;7;-21;13;-24;17;-18;-3
48;100;19;46;20;49;17;0;0;0
48;100;-7;14;-6;15;-11;21;-9;0
48;100;2;40;5;40;10;51;0;0
48;100;-6;21;-9;24;-4;29;0;0
48;100;4;29;2;38;0;0;0;0
48;100;-18;4;0;0;9;0;0;0
48;100;-5;16;-7;17;0;0;-4;0
48;100;1;41;6;46;-10;24;16;21
49;100;12;-33;8;-38;5;-41;43;0
49;100;-4;-49;-5;-46;-5;-49;-45;0
49;100;-2;-29;0;-34;4;-31;0;-51
49;100;40;-1;38;4;48;14;7;-37
49;100;1;-36;0;-33;0;-30;-24;0
49;100;15;-17;13;-11;14;-9;20;0
49;100;15;-25;6;-26;2;-28;2;-30
49;100;42;15;47;15;49;14;49;0
49;100;14;-23;10;-28;-1;0;0;0
49;100;6;-34;3;-34;-27;0;0;0
49;100;32;-2;34;-3;36;-35;-36;0
49;100;-14;-46;-11;-48;-7;-2;-36;7
49;100;21;-1;24;3;34;8;-5;0
49;100;35;12;46;12;53;15;36;21
49;100;17;-17;16;-16;-1;-18;0;0
49;100;33;13;0;0;0;0;0;0
49;100;17;-20;39;18;46;-17;16;0
49;100;1;-24;7;-21;12;8;40;-5
49;100;13;-24;13;-26;10;-30;9;-22
49;100;-1;-36;0;-35;-37;-41;-42;-30
49;100;5;-36;-1;-35;-3;-35;-33;-45
49;100;38;-3;38;-9;36;-6;28;0
49;100;37;13;44;18;46;48;50;8
49;100;12;-31;17;-24;17;-21;-22;0
49;100;8;-21;5;-19;13;0;0;-21
49;100;19;-14;17;-13;22;-13;0;0
49;100;6;-32;-20;-32;0;0;0;0
49;100;8;-23;3;-31;8;-36;10;0
49;100;16;-11;22;-7;23;-4;33;-19
49;100;18;-5;37;3;40;6;44;0
49;100;15;-21;13;-28;10;0;0;0
49;100;17;-14;24;-16;25;-20;6;6
49;100;22;-13;18;-12;16;-11;17;0
49;100;5;-30;2;-35;-40;-32;0;0
49;100;4;-21;13;-17;16;0;23;-33
49;100;5;-22;6;-15;13;-19;16;-35
49;100;7;-23;6;-28;3;-30;14;-16
49;100;2;-18;5;-20;6;-21;3;0
49;100;-1;-30;2;-34;0;0;0;-18
49;100;24;-12;18;-15;18;-17;7;0
49;100;9;-17;13;-14;21;0;16;-26
49;100;40;6;42;4;38;-10;39;-21
49;100;5;-24;5;-24;8;-28;28;41
49;100;5;-19;8;-20;9;-20;11;-20
49;100;26;4;38;10;0;0;0;0
49;100;39;0;40;10;48;19;52;-5
49;100;29;-3;29;-1;34;0;41;15
49;100;29;-6;33;-4;38;-2;34;7
49;100;-4;-34;1;-37;4;0;0;0
49;100;-10;-45;-14;-45;-9;-42;0;0
49;100;42;18;52;22;0;0;0;0
49;100;47;14;49;17;58;-34;4;23
49;100;10;-14;10;0;0;0;0;0
49;100;-5;-37;-6;-27;1;-23;0;0
49;100;16;-23;8;-24;9;-30;0;-35
49;100;1;-21;7;-24;12;-22;19;0
49;100;9;-21;6;-27;0;0;0;0
49;100;21;-12;20;-9;21;-9;0;-16
49;100;10;-29;14;-29;15;0;21;0
49;100;28;-7;31;-10;26;-24;25;0
49;100;-1;-28;-3;-35;0;-37;-6;0
49;100;42;9;45;12;47;12;16;-11
49;100;18;-14;21;0;0;0;0;0
49;100;33;-1;36;-11;23;-9;35;0
49;100;47;5;53;6;53;8;0;0
49;100;13;-22;6;-27;3;-33;27;10
49;100;-2;-35;-9;-38;-11;-42;-38;-20
49;100;-3;-32;-31;-34;-38;-35;0;0
49;100;23;11;36;9;0;0;0;0
49;100;33;6;44;8;39;5;45;-7
49;100;26;-16;27;-9;32;-8;33;-10
49;100;15;-16;19;-14;0;0;0;0
49;100;12;-19;13;-28;23;0;0;0
49;100;19;-3;30;-4;32;-7;40;-43
49;100;-5;-42;-2;-41;-11;-47;26;7
49;100;22;-2;27;-2;33;-1;32;0
49;100;28;-6;32;-4;37;2;0;0
49;100;24;0;37;0;37;4;39;34
49;100;21;-15;-13;-24;-22;-26;-23;28
49;100;-1;-34;-4;-36;-5;0;0;0
49;100;14;-8;15;-13;13;-17;-34;0
49;100;8;-29;9;-27;0;0;0;0
49;100;19;-10;21;-2;7;-25;1;2
49;100;-11;-49;-19;-60;-52;-56;-58;-50
49;100;8;-17;11;-24;5;-26;0;0
49;100;7;-34;7;-37;6;0;0;0
49;100;15;-8;18;-15;16;-41;5;-30
49;100;23;-11;25;-14;19;0;0;0
49;100;15;-23;19;-22;-20;-16;0;0
49;100;9;-20;9;-26;4;-26;-11;-22
49;100;0;-45;0;0;0;0;0;0
49;100;42;19;-7;-50;-52;18;0;0
49;100;24;-7;15;-17;9;-55;58;-20
49;100;18;-16;17;-17;19;-23;4;0
49;100;0;-34;-1;-34;0;-35;22;21
49;100;36;-5;35;-4;38;1;0;0
49;100;27;4;37;0;0;0;0;0
49;100;56;19;70;10;43;9;0;-29
49;100;35;1;34;6;41;9;49;-58
49;100;-4;-24;3;-27;1;-31;0;3
50;100;-14;15;-12;17;-34;18;-39;0
50;100;-1;37;1;44;1;44;-17;-38
50;100;7;28;4;28;-4;28;-7;14
50;100;7;29;3;33;6;0;0;0
50;100;15;34;10;31;6;33;0;29
50;100;-12;10;-28;5;-36;34;5;0
50;100;-19;15;-22;9;-15;15;-17;36
50;100;-2;27;-1;29;0;0;0;0
50;100;-5;28;-4;25;-1;28;0;0
50;100;-14;1;-26;7;-32;1;5;26
50;100;-17;22;-11;-2;-5;3;-33;2
50;100;15;47;11;50;36;48;46;17
50;100;7;37;4;37;5;0;0;0
50;100;-7;22;-8;26;-9;38;-10;0
50;100;-12;16;-11;19;-14;17;4;31
50;100;-11;11;-13;10;-16;0;0;0
50;100;-22;10;-21;12;-29;8;-23;41
50;100;-20;8;-30;8;-33;-2;0;-21
50;100;-10;28;-9;27;-8;23;-36;0
50;100;-17;20;-12;26;-10;30;-15;0
50;100;-16;18;-16;6;-20;2;0;5
50;100;-40;-13;-42;-10;-40;-12;-28;0
50;100;28;61;55;72;67;71;74;27
50;100;8;38;8;36;7;0;4;0
50;100;2;34;0;37;0;46;5;74
50;100;-16;8;-20;9;-23;8;12;0
50;100;-30;-2;-32;-4;-36;-7;-25;0
50;100;-32;-8;-49;-14;-54;-48;-40;7
50;100;-25;4;-30;7;-31;-1;0;0
50;100;-24;17;-22;14;-24;8;-52;-4
50;100;-3;34;-1;31;-8;26;-26;41
50;100;-5;20;-5;19;-5;20;-3;-50
50;100;-34;-9;-40;-12;-44;0;0;0
50;100;24;61;65;0;0;0;0;0
50;100;8;25;2;68;69;72;-50;53
50;100;5;30;-1;30;-3;33;0;36
50;100;9;26;5;35;8;37;73;0
50;100;-13;23;-15;21;-18;15;8;-46
50;100;-3;9;-10;5;-18;5;0;0
50;100;-18;10;-15;17;-15;15;0;41
50;100;-4;24;-5;27;-12;30;-24;74
50;100;9;51;15;55;22;61;70;0
50;100;-12;12;-11;22;-10;22;0;35
50;100;-3;34;-1;38;0;0;0;0
50;100;-36;-7;-34;-9;-36;-8;-8;1
50;100;0;32;0;29;-6;31;0;0
50;100;-29;-2;-29;0;-30;-1;-7;24
50;100;9;23;2;30;3;35;29;31
50;100;-25;20;-15;23;-15;25;0;0
50;100;34;33;38;35;35;37;33;39
50;100;33;43;42;43;45;47;0;0
50;100;0;19;-7;23;-9;0;53;22
50;100;-6;22;-16;20;-18;19;-11;55
50;100;-7;18;-9;23;0;0;-18;0
50;100;-19;5;-22;0;-4;0;0;0
50;100;-5;34;0;5;0;0;0;0
50;100;46;47;49;51;53;62;-2;0
50;100;-14;10;-17;16;-19;16;65;37
50;100;-32;-34;-42;-41;-47;-47;-47;21
50;100;-5;12;-17;3;-21;5;0;34
50;100;-3;37;-1;41;-1;45;0;26
50;100;3;34;5;44;14;0;0;0
50;100;-4;11;-19;16;-21;15;-21;0
50;100;-8;23;-6;28;0;0;0;0
50;100;12;42;10;47;11;48;23;0
50;100;12;42;17;44;18;46;9;44
50;100;-6;29;-7;33;-5;32;16;0
50;100;-12;21;-14;19;-15;20;-17;35
50;100;4;36;6;43;6;55;0;35
50;100;1;28;-3;33;-2;36;18;7
50;100;0;32;-6;30;-1;31;0;0
50;100;8;52;6;47;-1;42;0;17
50;100;20;66;40;71;71;75;0;53
50;100;-15;4;-14;10;-14;17;0;47
50;100;9;42;16;47;10;0;0;0
50;100;3;31;3;33;0;0;0;0
50;100;-5;19;-5;27;3;33;-13;0
50;100;-12;30;-8;32;-3;34;1;13
50;100;6;35;-4;27;-14;28;-23;49
50;100;13;36;31;45;0;0;0;0
50;100;-8;25;-8;22;-12;27;44;0
50;100;-16;15;-23;-18;-16;-16;-19;37
50;100;-2;42;6;47;9;0;0;29
50;100;11;46;22;60;34;54;0;44
50;100;30;60;50;62;68;0;0;17
50;100;8;49;9;49;49;68;72;54
50;100;-26;1;-28;2;0;0;0;72
50;100;-3;25;-3;30;-2;30;0;74
50;100;5;46;14;55;25;63;73;0
50;100;4;33;6;35;9;0;0;66
50;100;-28;9;-24;12;-22;13;0;0
50;100;4;48;9;55;0;0;0;0
50;100;-27;-2;-28;-1;11;60;13;1
50;100;0;41;5;46;44;48;0;4
50;100;-21;18;-13;24;-8;29;48;35
50;100;10;43;3;38;0;0;0;0
50;100;-23;2;-27;5;-30;0;0;0
50;100;-3;36;-2;45;2;47;5;51
50;100;-24;-4;-33;-5;0;0;0;0
50;100;-25;1;-33;-39;0;0;0;0
51;100;8;-22;8;-24;13;-26;27;0
51;100;35;9;39;2;36;0;0;0
51;100;10;-21;-5;-25;-6;1;0;-18
51;100;-9;-47;-44;-53;-57;-29;0;0
51;100;0;0;0;0;0;0;0;0
51;100;39;0;20;-2;26;-14;35;0
51;100;6;-33;4;0;0;0;0;0
51;100;21;-13;24;-24;17;-38;23;-29
51;100;-4;-29;2;-31;1;0;0;0
51;100;9;-31;-23;-31;-24;-36;0;-30
51;100;41;15;44;19;48;48;4;0
51;100;43;22;50;23;56;30;71;14
51;100;11;-17;11;-18;0;0;0;77
51;100;-5;-38;-2;-37;8;0;0;0
51;100;27;0;28;1;34;-18;-7;-36
51;100;7;-22;7;0;0;0;11;0
51;100;30;-4;34;-24;7;5;41;-40
51;100;17;-15;16;0;0;0;0;0
51;100;28;1;34;2;35;-10;20;-25
51;100;0;-23;4;-23;5;-20;40;38
51;100;51;20;59;24;67;30;68;-13
51;100;13;-10;15;-15;18;-14;9;66
51;100;28;4;36;6;39;0;0;0
51;100;35;0;32;0;34;9;19;0
51;100;-2;-38;-2;-34;-1;0;44;0
51;100;20;-2;31;4;36;0;-2;-22
51;100;21;-3;23;-7;28;-7;0;44
51;100;8;-25;5;-28;0;-36;0;0
51;100;34;-2;34;-3;-5;-8;30;37
51;100;15;-9;16;-8;18;0;0;0
51;100;12;-24;19;-27;12;-23;28;19
51;100;-13;-45;-6;-41;-1;-42;13;-7
51;100;21;-5;0;0;0;0;0;0
51;100;20;-4;27;2;35;1;27;-23
51;100;3;-15;0;-22;1;-27;-37;32
51;100;36;-1;38;0;0;0;0;0
51;100;-8;-49;-45;2;0;0;0;0
51;100;31;6;34;4;44;8;-57;0
51;100;17;-8;27;-16;28;-12;54;-29
51;100;22;-13;24;-10;20;-8;0;-56
51;100;32;-7;37;-4;40;0;26;0
51;100;22;-6;20;-14;20;1;0;24
51;100;23;-11;25;-12;26;0;17;0
51;100;14;-15;19;-12;19;-9;40;-7
51;100;6;-19;10;-17;0;0;0;0
51;100;2;-29;1;-36;16;-36;26;-41
51;100;0;0;0;0;0;0;0;0
51;100;0;-33;8;0;0;0;0;-8
51;100;35;-8;30;-10;31;-16;15;21
51;100;21;-3;17;-9;25;-7;29;0
51;100;9;-25;9;0;0;0;0;0
51;100;36;12;46;-21;46;0;0;0
51;100;-2;-33;-5;-37;-7;-20;18;30
51;100;7;-30;0;-37;-5;-47;0;0
51;100;8;-31;6;-34;5;0;12;30
51;100;21;-13;19;-14;21;-26;-23;-18
51;100;1;-23;5;-21;0;0;0;0
51;100;19;-12;21;-15;5;0;0;-44
51;100;14;-5;20;-6;23;-9;29;0
51;100;18;-18;17;-23;20;-26;16;-14
51;100;50;23;54;17;54;34;56;0
51;100;26;-9;26;-11;33;0;0;39
51;100;22;-19;-16;-28;-23;-3;0;-31
51;100;27;-5;33;-2;40;0;38;0
51;100;38;-3;41;0;0;1;0;0
51;100;16;-23;13;-26;42;4;41;38
51;100;20;-7;27;-5;0;0;0;-15
51;100;27;5;39;6;32;0;0;0
51;100;36;0;43;-3;41;28;0;0
51;100;31;0;34;3;40;35;0;0
51;100;11;-8;16;-1;20;-11;44;23
51;100;35;0;37;-2;40;-4;36;-38
51;100;27;0;0;0;0;0;0;0
51;100;8;-29;2;-27;0;0;0;0
51;100;21;-7;21;-13;0;0;0;0
51;100;-5;-37;-7;-41;-14;-29;-5;36
51;100;24;7;38;5;36;0;0;0
51;100;19;-1;28;5;34;2;39;-19
51;100;16;-7;21;-9;26;-9;27;-35
51;100;9;-23;-1;-31;-2;-36;36;38
51;100;6;-30;5;-27;3;-30;-17;-29
51;100;17;-19;20;-18;20;-13;0;0
51;100;37;10;51;11;0;0;0;0
51;100;28;-3;37;1;42;22;21;0
51;100;4;-17;14;-10;12;7;0;0
51;100;13;-22;11;-24;13;-20;17;6
51;100;7;-4;12;-10;0;0;0;0
51;100;11;-21;11;0;21;0;0;0
51;100;8;-22;11;-18;11;-7;0;0
51;100;16;-17;23;-9;27;-4;8;-11
51;100;33;7;40;6;39;0;0;0
51;100;-10;0;0;0;0;0;0;0
51;100;14;-11;17;-16;17;-17;45;17
51;100;4;-20;9;-21;10;-18;31;6
51;100;39;6;48;15;48;12;16;0
51;100;9;-28;4;-26;1;-29;-9;45
51;100;9;-22;12;-20;17;-19;21;-6
51;100;14;-30;-3;-39;-27;-37;-33;-24
51;100;14;-17;20;-18;25;0;0;0
51;100;29;-4;24;-11;21;-18;22;-41
52;100;-12;9;-21;14;0;0;0;0
52;100;6;50;9;53;12;0;0;0
52;100;23;54;60;60;-20;10;68;54
52;100;11;0;0;0;0;0;0;0
52;100;5;45;9;50;44;58;-10;27
52;100;9;42;10;0;0;0;0;0
52;100;2;39;1;41;11;40;60;21
52;100;-8;26;-9;0;0;49;-25;23
52;100;-27;7;-32;14;-36;14;12;22
52;100;-18;22;-13;15;-18;16;-33;61
52;100;-33;-5;-37;-15;-42;-19;-16;50
52;100;15;43;19;46;7;0;0;0
52;100;-14;21;-13;0;0;0;0;0
52;100;22;56;64;67;67;42;0;0
52;100;1;34;5;38;1;70;25;0
52;100;-16;16;-18;16;-22;42;7;0
52;100;3;34;3;35;1;5;73;0
52;100;7;47;14;52;20;38;0;43
52;100;0;26;-11;24;-8;25;7;-50
52;100;-5;8;-8;0;0;0;0;0
52;100;-18;12;-23;15;-8;10;36;-507
52;100;-13;31;-12;34;-8;0;0;0
52;100;-2;30;1;34;-1;21;-24;11
52;100;-25;5;-31;0;0;0;0;0
52;100;-4;24;-16;24;0;0;0;0
52;100;-2;23;-12;16;-34;-7;-15;-16
52;100;-36;-2;-52;-53;-55;0;18;0
52;100;4;35;0;0;0;-59;0;0
52;100;-11;6;-25;-27;45;49;-41;12
52;100;5;29;5;35;1;0;55;-61
52;100;11;35;0;29;-6;0;0;0
52;100;-14;21;-8;24;-11;33;0;50
52;100;1;32;-4;30;0;16;0;0
52;100;-39;-4;-37;-6;-41;0;-8;23
52;100;5;38;-3;46;18;-7;-42;22
52;100;-22;5;-21;12;0;0;0;0
52;100;10;43;9;39;0;0;0;30
52;100;1;33;5;35;-24;12;9;-10
52;100;-4;28;-6;27;-15;-11;2;0
52;100;17;48;22;45;40;53;56;39
52;100;-27;-7;-34;-11;-38;0;0;0
52;100;-5;35;5;44;18;-40;0;0
52;100;2;19;-3;25;14;53;-27;60
52;100;-7;31;-12;-19;0;0;-35;0
52;100;-22;14;-24;14;-22;8;26;-41
52;100;48;54;56;0;0;0;0;0
52;100;-28;7;-35;65;-41;0;0;0
52;100;17;51;20;49;68;0;0;0
52;100;-4;12;-12;12;-2;47;-27;64
52;100;-7;19;-3;26;-1;13;84;6
52;100;-9;19;-12;24;25;0;0;42
52;100;-32;7;-30;2;-33;-1;0;0
52;100;-26;8;-27;8;-27;9;-26;16
52;100;-7;19;-10;0;0;0;0;0
52;100;4;24;-12;14;0;0;0;0
52;100;-4;36;-4;38;-14;0;0;86
52;100;6;34;19;52;0;-20;0;13
52;100;-2;21;-14;18;23;19;-17;-10
52;100;-5;30;0;39;0;0;0;-5
52;100;-22;14;-24;10;5;0;0;51
52;100;-7;23;-10;23;-15;58;-19;0
52;100;-23;10;-25;0;0;0;0;0
52;100;15;55;55;64;63;0;8;0
52;100;-16;18;-11;12;0;0;0;0
52;100;-24;10;-23;6;-29;65;69;-14
52;100;-3;38;2;42;2;0;0;43
52;100;-11;13;-20;11;-28;33;-27;0
52;100;-1;36;6;49;12;0;0;0
52;100;-1;0;0;0;0;0;0;-20
52;100;-1;27;-4;23;-10;0;0;0
52;100;0;31;-1;39;0;52;39;26
52;100;36;5;37;2;0;0;0;0
52;100;-3;29;-2;29;-2;5;0;0
52;100;-25;5;-25;-19;-22;44;3;0
52;100;-14;16;-14;14;-19;-15;-7;11
52;100;0;29;-2;34;0;0;0;58
52;100;-26;8;-30;6;30;0;0;26
52;100;-3;28;-2;26;0;-25;0;6
52;100;9;38;17;45;19;39;31;0
52;100;-22;13;-27;13;-26;12;40;66
52;100;0;31;-10;33;-4;29;0;42
52;100;-9;14;0;0;0;0;0;0
52;100;-23;14;-16;16;-15;0;0;41
52;100;-17;11;-25;12;-29;11;0;0
52;100;5;41;-2;44;2;43;1;43
52;100;-15;16;-17;12;-23;14;-17;5
52;100;4;39;7;42;11;0;0;0
52;100;7;53;14;55;17;58;53;0
52;100;-23;0;-28;3;-31;7;0;61
52;100;0;0;0;0;0;0;0;0
52;100;-12;17;-13;21;-10;30;0;0
52;100;-4;40;3;49;-13;58;62;20
52;100;0;21;4;40;0;0;0;0
52;100;-33;4;-27;14;-28;19;63;0
52;100;11;47;13;48;15;54;0;14
52;100;-18;20;-21;18;0;0;0;0
52;100;-1;22;-1;24;-5;14;22;70
52;100;-18;14;-18;16;-17;21;-12;58
52;100;9;50;53;51;54;51;0;15
52;100;-5;16;-19;19;-13;0;-12;0
53;100;20;-18;18;-30;-28;-31;-5;-560
53;100;0;0;0;0;0;0;-26;0
53;100;25;4;30;0;34;43;46;-514
53;100;26;-19;-23;-19;-21;0;0;0
53;100;49;24;55;23;55;58;51;-512
53;100;59;21;63;62;72;0;0;-518
53;100;3;-35;6;-36;3;76;71;524
53;100;8;-20;16;-14;20;-13;-5;538
53;100;-30;0;0;0;0;0;0;0
53;100;-5;-36;-32;-42;0;0;0;-534
53;100;20;-25;-31;-29;-41;0;0;0
53;100;61;16;57;44;51;-42;53;-509
53;100;35;-3;41;-1;0;0;0;0
53;100;33;7;42;8;38;4;-8;530
53;100;49;63;0;0;0;37;0;0
53;100;-10;-36;-7;-39;-42;69;75;-526
53;100;43;10;50;11;0;0;0;0
53;100;15;-16;13;-17;13;11;0;-524
53;100;-9;-11;-12;0;0;0;51;0
53;100;30;0;0;-6;0;0;0;0
53;100;35;6;37;0;0;0;0;0
53;100;38;12;43;2;-10;-16;0;0
53;100;15;-13;17;-12;33;-9;45;530
53;100;0;0;0;0;0;0;0;0
53;100;22;-10;56;-4;65;72;16;504
53;100;-1;-27;4;-29;4;-27;71;518
53;100;0;0;0;0;0;0;0;-520
53;100;29;5;38;7;0;0;-11;0
53;100;-6;-38;-18;6;37;13;6;536
53;100;-3;-35;-35;-37;-38;0;0;0
53;100;8;-24;12;-27;7;18;0;526
53;100;17;-21;12;-24;-18;-21;-51;-506
53;100;7;-22;11;-17;0;0;44;-548
53;100;27;-2;32;4;22;0;0;-510
53;100;42;9;46;10;35;-22;0;-538
53;100;24;-8;26;-8;22;45;20;-506
53;100;15;-3;22;0;0;0;0;0
53;100;46;7;51;-10;19;-11;42;502
53;100;3;-24;22;0;0;0;0;0
53;100;20;-16;18;-20;15;-28;21;520
53;100;33;2;43;0;14;0;0;-520
53;100;31;-2;35;0;0;39;0;-502
53;100;0;-18;6;0;0;0;0;0
53;100;18;-12;12;-24;32;0;0;0
53;100;51;27;59;29;0;-24;33;510
53;100;16;-7;27;28;27;-36;31;516
53;100;23;-10;26;0;0;0;0;514
53;100;31;-7;33;0;0;0;0;0
53;100;45;15;48;16;21;8;-5;-504
53;100;7;-15;14;-19;13;0;-26;510
53;100;18;-27;0;0;0;0;0;0
53;100;-1;-33;14;-27;18;-20;-58;-514
53;100;10;-10;10;-13;0;-30;0;-520
53;100;39;6;44;9;44;0;-511;-516
53;100;5;-29;1;-43;0;-17;0;0
53;100;37;-7;40;-4;3;9;14;-508
53;100;18;-17;19;-16;0;-46;37;0
53;100;13;-16;19;-15;18;-20;48;532
53;100;20;-7;0;0;0;0;0;0
53;100;0;0;27;0;0;0;0;0
53;100;-4;-48;-46;-10;-61;-61;17;502
53;100;0;-32;-3;-38;-7;0;0;0
53;100;0;0;0;0;0;0;0;0
53;100;30;1;0;0;0;0;0;0
53;100;6;-23;7;0;0;0;0;0
53;100;25;-1;25;-26;50;22;-64;-506
53;100;10;-25;4;-32;0;0;0;0
53;100;-4;-38;-5;0;0;0;0;-502
53;100;14;-12;22;-41;-41;0;16;0
53;100;-1;-28;-2;-33;25;-38;36;510
53;100;-8;-38;-12;-47;-40;-7;-49;-506
53;100;10;-20;11;-21;11;-52;-37;508
53;100;5;-9;0;0;0;0;0;0
53;100;35;1;36;4;39;-22;-535;-526
53;100;-8;-48;-4;-40;0;0;0;0
53;100;0;0;0;0;0;0;0;0
53;100;7;-26;9;0;-11;0;0;0
53;100;31;-5;32;-2;30;4;9;-540
53;100;17;-19;26;0;0;-33;0;0
53;100;36;-5;32;-12;0;0;0;0
53;100;19;-13;23;-2;-13;-6;44;-514
53;100;47;7;48;56;58;68;-26;504
53;100;0;0;0;0;0;0;0;0
53;100;44;3;23;-23;40;0;60;0
53;100;23;-1;23;30;-27;-29;0;506
53;100;-14;-34;-21;-52;0;0;32;0
53;100;30;-15;22;-11;-52;0;34;506
53;100;12;-19;11;-21;25;-48;-21;0
53;100;39;0;-1;-2;-6;-6;-53;516
53;100;38;10;47;8;49;0;-23;-536
53;100;-9;-47;-44;0;0;0;0;0
53;100;29;8;45;-48;0;14;27;0
53;100;23;-15;22;17;15;-54;-8;0
53;100;22;-6;27;-2;61;0;0;522
53;100;4;-27;-2;-35;-39;-17;46;0
53;100;14;-20;0;0;0;0;0;0
53;100;-51;-53;-56;-26;7;-6;-50;504
53;100;33;-5;37;2;40;-43;31;0
53;100;30;-7;33;-8;37;9;-559;-514
53;100;34;0;38;3;42;4;-16;-544
54;100;0;0;0;0;29;0;0;0
54;100;13;32;1;0;0;0;0;0
54;100;0;50;51;48;-1;36;514;0
54;100;16;46;5;0;-5;55;520;-540
54;100;10;29;-1;32;-1;32;514;522
54;100;54;48;50;52;55;37;508;508
54;100;-7;15;-16;24;-10;58;508;508
54;100;0;0;0;0;0;0;504;514
54;100;-20;8;-29;14;-21;21;510;508
54;100;0;36;41;46;42;6;-518;-518
54;100;-10;25;-13;29;0;0;534;0
54;100;13;58;65;74;-14;48;0;-502
54;100;13;48;12;52;0;19;532;534
54;100;-19;14;-28;0;0;0;0;0
